,id,name,address.street,address.city,address.zipCode,address.county,DAY0_OPEN,DAY0_CLOSE,DAY1_OPEN,DAY1_CLOSE,DAY2_OPEN,DAY2_CLOSE,DAY3_OPEN,DAY3_CLOSE,DAY4_OPEN,DAY4_CLOSE,DAY5_OPEN,DAY5_CLOSE,DAY6_OPEN,DAY6_CLOSE,match_address,match_name
572,1763,Seventeen 7 Food Mart,7401 Regent Ave N,BROOKLYN PARK,55434,HENNEPIN,,,,,,,,,,,,,,,,
573,8638,Seward Community Co-op,317 E 38th St,MINNEAPOLIS,55409,HENNEPIN,,,,,,,,,,,,,,,,
574,1286,SEWARD COMMUNITY CO-OP,2823 E FRANKLIN AVE,MINNEAPOLIS,55406,HENNEPIN,,,,,,,,,,,,,,,,
575,1724,Seward Market,2431 E Franklin Ave,MINNEAPOLIS,55406,HENNEPIN,,,,,,,,,,,,,,,,
576,8959,Siab Zoo Market,937 Magnolia Ave.,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
577,276,SILVER LAKE FOODS,1402 N BROADWAY AVE,ROCHESTER,55906,OLMSTED,,,,,,,,,,,,,,,,
578,1011,So Low Grocery Outlet,3111 Emerson Ave N,MINNEAPOLIS,55411,HENNEPIN,,,,,,,,,,,,,,,,
579,8985,Speedy Market,589 Dale St. N.,SAINT PAUL,55103,RAMSEY,,,,,,,,,,,,,,,,
580,8939,"Springfield Market, Inc.",101 West Central Street,SPRINGFIELD,56087,BROWN,,,,,,,,,,,,,,,,
581,8881,Stadium Mart,"251 Bunting Lane, Ste 101",MANKATO,56001,BLUE EARTH,,,,,,,,,,,,,,,,
582,8762,Star Market,3425 3rd St N,SAINT CLOUD,56303,STEARNS,,,,,,,,,,,,,,,,
583,663,Stars Food Market,818 Lowry Ave N,MINNEAPOLIS,55411,HENNEPIN,,,,,,,,,,,,,,,,
584,8994,St Cloud Meat & Grocery,1503 1st Street So.,SAINT CLOUD,56301,STEARNS,,,,,,,,,,,,,,,,
585,7,STEVE'S COUNTRY FOODS,601 N MAIN ST,BROWERVILLE,56438,TODD,,,,,,,,,,,,,,,,
586,2003,ST PAUL GROCERY AND HALAL,470 LEXINGTON PKWY,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
587,1570,STRAND'S STORE,24624 LEONARD RD,LEONARD,56652,CLEARWATER,,,,,,,,,,,,,,,,
588,8761,Strawberry Lake Store,32000 County Rd 143,OGEMA,56569,BECKER,,,,,,,,,,,,,,,,
589,1605,SUN FOODS,6350 BROOKLYN BLVD,BROOKLYN CENTER,55429,HENNEPIN,,,,,,,,,,,,,,,,
590,2014,SUN FOODS 2,544 UNIVERSITY AVE W,SAINT PAUL,55103,RAMSEY,,,,,,,,,,,,,,,,
591,8947,Sunray Halal Market,373 Pedersen Street #101A,SAINT PAUL,55119,RAMSEY,,,,,,,,,,,,,,,,
592,8145,Sunshine Foods,20 Airport Rd N ,DODGE CENTER,55927,DODGE,,,,,,,,,,,,,,,,
593,8972,Sunshine Foods,205 E. Warren Street,LUVERNE,56156,ROCK,,,,,,,,,,,,,,,,
594,1297,SUNSHINE FOODS,3300 4TH AVE S,MINNEAPOLIS,55408,HENNEPIN,,,,,,,,,,,,,,,,
595,7903,SUNSHINE FOODS-CHATFIELD,237 Main St,CHATFIELD,55923,OLMSTED,,,,,,,,,,,,,,,,
596,1709,SUNSHINE FOODS-JACKSON,908 HWY 71 N,JACKSON,56143,JACKSON,,,,,,,,,,,,,,,,
597,1893,SUNSHINE FOODS-MADELIA,7 E MAIN ST,MADELIA,56062,WATONWAN,,,,,,,,,,,,,,,,
598,7904,SUNSHINE FOODS-SPR VALLEY,501 N PARK DR,SPRING VALLEY,55975,FILLMORE,,,,,,,,,,,,,,,,
599,8516,Sunshine Market,1658 7th St E,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
600,8961,Sun World Supermarket,892 Arcade Street,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
601,1748,SUPERFAIR FOODS,518 ARMSTRONG BLVD N,SAINT JAMES,56081,WATONWAN,,,,,,,,,,,,,,,,
602,8867,Supermarket Foods,422 Minnesota St,WARREN,56762,MARSHALL,,,,,,,,,,,,,,,,
603,7460,SUPERMARKET FOODS,101 CLEVELAND AVE,KARLSTAD,56732,KITTSON,,,,,,,,,,,,,,,,
604,8949,"Super Market Foods, Inc.",203 W Main St,ADA,56510,NORMAN,,,,,,,,,,,,,,,,
605,8244,Supermercado El Quetzal,1536 White Bear Ave,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
606,1131,SUPERMERCADO LA GUADALUPANA,178 Cesar Chavez St,SAINT PAUL,55107,RAMSEY,,,,,,,,,,,,,,,,
607,1078,SUPERMERCADO LA MEXICANA,1522 E LAKE ST,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
608,8048,Supermercado Lomabonita,4129 HWY 13 W,SAVAGE,55378,SCOTT,,,,,,,,,,,,,,,,
609,8945,Supermercado Lomabonita ,800 White Bear Ave N,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
610,1487,Super Mercado Morelia,1417 E Lake St,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
611,8744,Super More Value,2747 Bloomington Ave S,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
612,1746,SUPER ONE,1313 3RD ST,INTERNATIONAL FALLS,56649,KOOCHICHING,,,,,,,,,,,,,,,,
613,182,Super One Foods,210 MAIN AVE E,DEER RIVER,56636,ITASCA,,,,,,,,,,,,,,,,
614,1151,Super One Foods ,317 MAIN ST,BIWABIK,55708,SAINT LOUIS,,,,,,,,,,,,,,,,
615,1564,SUPER ONE FOODS ,701 MICHIGAN AVE,WALKER,56484,CASS,,,,,,,,,,,,,,,,
616,1566,SUPER ONE FOODS ,5928 E SUPERIOR ST,DULUTH,55804,SAINT LOUIS,,,,,,,,,,,,,,,,
617,1568,SUPER ONE FOODS ,15 S 13TH AVE,DULUTH,55802,SAINT LOUIS,,,,,,,,,,,,,,,,
618,1567,SUPER ONE FOODS ,1316 W ARROWHEAD RD,DULUTH,55811,SAINT LOUIS,,,,,,,,,,,,,,,,
619,1565,SUPER ONE FOODS ,601 FOURTH ST N,VIRGINIA,55792,SAINT LOUIS,,,,,,,,,,,,,,,,
620,6359,SUPER ONE FOODS ,707 HWY 33 S,CLOQUET,55720,CARLTON,,,,,,,,,,,,,,,,
621,6373,SUPER ONE FOODS ,1111 17TH ST S,VIRGINIA,55792,SAINT LOUIS,,,,,,,,,,,,,,,,
622,8801,Super One Foods ,2410 S Pokegama Ave,GRAND RAPIDS,55744,ITASCA,,,,,,,,,,,,,,,,
623,8806,Super One Foods ,503 NW 4th St,GRAND RAPIDS,55744,ITASCA,,,,,,,,,,,,,,,,
624,6367,SUPER ONE FOODS ,1101 E 37TH ST,HIBBING,55746,SAINT LOUIS,,,,,,,,,,,,,,,,
625,6372,Super One Foods ,802 11th St,TWO HARBORS,55616,LAKE,,,,,,,,,,,,,,,,
626,6634,Super One Foods ,"7895 EXCELSIOR RD, STE 100",BAXTER,56425,CROW WING,,,,,,,,,,,,,,,,
627,2017,Super One Foods ,15 Aldrich Ave. S.W.,WADENA,56482,WADENA,,,,,,,,,,,,,,,,
628,1629,SUPER ONE FOODS ,5300 BRISTOL ST,DULUTH,55807,SAINT LOUIS,,,,,,,,,,,,,,,,
629,8080,Super One Foods ,5698 Miller Trunk Hwy,HERMANTOWN,55811,SAINT LOUIS,,,,,,,,,,,,,,,,
630,8079,Super One Foods ,101 E Main St,CROSBY,56441,CROW WING,,,,,,,,,,,,,,,,
631,8410,Super One Foods ,610 3rd St NW,ROSEAU,56751,ROSEAU,,,,,,,,,,,,,,,,
632,6339,Super One Foods ,5401 BURNING TREE RD,DULUTH,55811,SAINT LOUIS,,,,,,,,,,,,,,,,
633,8995,Super One Foods ,313 3rd Street,INTERNATIONAL FALLS,56649,KOOCHICHING,,,,,,,,,,,,,,,,
634,8769,Super Plaza Halal Food,"1525 S 4th St, Suite 100",MINNEAPOLIS,55454,HENNEPIN,,,,,,,,,,,,,,,,
635,8999,Super USA,3801 Minnehaha Ave. So.,MINNEAPOLIS,55406,HENNEPIN,,,,,,,,,,,,,,,,
636,1660,Super USA,3801 Minnehaha Ave,MINNEAPOLIS,55406,HENNEPIN,,,,,,,,,,,,,,,,
637,6175,"SUPER VALU, BRUGGEMAN'S",115 W MONROE AVE,MAHNOMEN,56557,MAHNOMEN,,,,,,,,,,,,,,,,
638,5634,"SUPER VALU, DAROLD'S",200 12TH ST S,BENSON,56215,SWIFT,,,,,,,,,,,,,,,,
639,6896,"SUPER VALU, GLENN'S",491 MAIN AVE W,WINSTED,55395,MCLEOD,,,,,,,,,,,,,,,,
640,109,"SUPER VALU, WILLIE'S",25 E 7th St,MORRIS,56267,STEVENS,,,,,,,,,,,,,,,,
641,5184,Tabaka Family Foods,5007 HWY 84 NE,LONGVILLE,56655,CASS,,,,,,,,,,,,,,,,
642,8887,Taran Grocery and Deli,14 3rd St NW ,FARIBAULT,55021,RICE,,,,,,,,,,,,,,,,
643,7859,TARGET STORE T-0003,5537 W BROADWAY AVE,CRYSTAL,55428,HENNEPIN,,,,,,,,,,,,,,,,
644,7843,TARGET STORE T-0004,1902 MILLER TRUNK HWY,DULUTH,55811,SAINT LOUIS,,,,,,,,,,,,,,,,
645,7865,TARGET STORE T-0005,2555 W 79TH ST,BLOOMINGTON,55431,HENNEPIN,,,,,,,,,,,,,,,,
646,8917,Target Store T-0052,2500 E Lake St,MINNEAPOLIS,55406,HENNEPIN,,,,,,,,,,,,,,,,
647,7849,TARGET STORE T-0068,1744 SUBURBAN AVE,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
648,7864,TARGET STORE T-0100,13201 RIDGEDALE DR,MINNETONKA,55305,HENNEPIN,,,,,,,,,,,,,,,,
649,7856,TARGET STORE T-0215,4201 W DIVISION ST,SAINT CLOUD,56301,STEARNS,,,,,,,,,,,,,,,,
650,7863,TARGET STORE T-0220,8225 FLYING CLOUD DR,EDEN PRAIRIE,55344,HENNEPIN,,,,,,,,,,,,,,,,
651,7852,TARGET STORE T-0260,3601 HWY 100 S,SAINT LOUIS PARK,55440,HENNEPIN,,,,,,,,,,,,,,,,
652,7858,Target Store T-0360,2000 CLIFF LAKE RD,EAGAN,55122,DAKOTA,,,,,,,,,,,,,,,,
653,635,Target Store T-0619,3800 N LEXINGTON AVE,SHOREVIEW,55126,RAMSEY,,,,,,,,,,,,,,,,
654,796,Target Store T-0643,15150 Cedar Ave,APPLE VALLEY,55121,DAKOTA,,,,,,,,,,,,,,,,
655,8263,Target Store T-0657,2100 Paul Bunyan Dr NW,BEMIDJI,56601,BELTRAMI,,,,,,,,,,,,,,,,
656,8170,Target Store T-0658,3301 Hwy 10 E,MOORHEAD,56560,CLAY,,,,,,,,,,,,,,,,
657,8005,TARGET STORE T-0659,14546 DELLWOOD DR N,BAXTER,56425,CROW WING,,,,,,,,,,,,,,,,
658,7867,TARGET STORE T-0662,8655 E POINT DOUGLAS RD S,COTTAGE GROVE,55016,WASHINGTON,,,,,,,,,,,,,,,,
659,8171,Target Store T-0663,1850 Adams St,MANKATO,56001,BLUE EARTH,,,,,,,,,,,,,,,,
660,794,Target Store T-0664,4175 Vinewood Ln N,PLYMOUTH,55442,HENNEPIN,,,,,,,,,,,,,,,,
661,7860,TARGET STORE T-0693,7535 W BROADWAY AVE,BROOKLYN PARK,55428,HENNEPIN,,,,,,,,,,,,,,,,
662,7841,TARGET STORE T-0694,7200 VALLEY CREEK PLAZA,WOODBURY,55125,WASHINGTON,,,,,,,,,,,,,,,,
663,7871,TARGET STORE T-0751,975  COUNTY RD E,VADNAIS HEIGHTS,55127,RAMSEY,,,,,,,,,,,,,,,,
664,7846,TARGET STORE T-0820,8600 SPRINGBROOK DR NW,COON RAPIDS,55433,ANOKA,,,,,,,,,,,,,,,,
665,8169,Target Store T-0821,4404 Hwy 29 S,ALEXANDRIA,56308,DOUGLAS,,,,,,,,,,,,,,,,
666,8008,TARGET STORE T-0847,1001 13TH ST S,VIRGINIA,55792,SAINT LOUIS,,,,,,,,,,,,,,,,
667,7855,TARGET STORE T-0861,1300 HWY 55 NE,BUFFALO,55313,WRIGHT,,,,,,,,,,,,,,,,
668,7861,TARGET STORE T-0862,851 W 78TH ST,CHANHASSEN,55317,CARVER,,,,,,,,,,,,,,,,
669,7857,TARGET STORE T-0930,125 LINCOLN AVE SE,SAINT CLOUD,56304,BENTON,,,,,,,,,,,,,,,,
670,7870,TARGET STORE T-0931,2021 Market Dr,STILLWATER,55082,WASHINGTON,,,,,,,,,,,,,,,,
671,7847,TARGET STORE T-1095,1650 NEW BRIGHTON BLVD,MINNEAPOLIS,55413,HENNEPIN,,,,,,,,,,,,,,,,
672,7845,TARGET STORE T-1144,3300 124TH AVE NW,COON RAPIDS,55433,ANOKA,,,,,,,,,,,,,,,,
673,7868,TARGET STORE T-1185,2199 HWY 36,NORTH SAINT PAUL,55109,RAMSEY,,,,,,,,,,,,,,,,
674,8256,Target Store T-1211,2323 Hwy 3 S,NORTHFIELD,55057,RICE,,,,,,,,,,,,,,,,
675,7844,TARGET STORE T-1244,356 12TH ST SW,FOREST LAKE,55025,WASHINGTON,,,,,,,,,,,,,,,,
676,7851,TARGET STORE T-1272,1685 17TH AVE E,SHAKOPEE,55379,SCOTT,,,,,,,,,,,,,,,,
677,8168,Target Store T-1303,215 Balsam St N,CAMBRIDGE,55008,ISANTI,,,,,,,,,,,,,,,,
678,634,Target Store T-1351,3827 MARKETPLACE DR NW,ROCHESTER,55901,OLMSTED,,,,,,,,,,,,,,,,
679,654,Target Store T-1352,111 Pioneer Trl,CHASKA,55318,CARVER,,,,,,,,,,,,,,,,
680,655,Target Store T-1356,4848 County Rd 101,MINNETONKA,55345,HENNEPIN,,,,,,,,,,,,,,,,
681,7848,TARGET STORE T-1375,900 NICOLLET MALL,MINNEAPOLIS,55403,HENNEPIN,,,,,,,,,,,,,,,,
682,764,TARGET STORE T-1448,749 Apollo Dr,LINO LAKES,55014,ANOKA,,,,,,,,,,,,,,,,
683,765,Target Store T-1456,21615 S Diamond Lake Rd,ROGERS,55374,HENNEPIN,,,,,,,,,,,,,,,,
684,795,Target Store T-1484,18275 Kenrick Ave,LAKEVILLE,55044,DAKOTA,,,,,,,,,,,,,,,,
685,1193,Target Store T-1831,11990 Business Park Blvd N,CHAMPLIN,55316,HENNEPIN,,,,,,,,,,,,,,,,
686,1192,TARGET STORE T-1832,1500 109th Ave NE,BLAINE,55449,ANOKA,,,,,,,,,,,,,,,,
687,1187,Target Store T-1833,14333 HWY 13,SAVAGE,55378,SCOTT,,,,,,,,,,,,,,,,
688,8904,Target Store T-2046,1750 Robert St S,WEST SAINT PAUL,55118,DAKOTA,,,,,,,,,,,,,,,,
689,1495,Target Store T-2101,1515 W County Rd B,ROSEVILLE,55113,RAMSEY,,,,,,,,,,,,,,,,
690,7842,TARGET STORE T-2135,7900 32ND ST N,OAKDALE,55128,WASHINGTON,,,,,,,,,,,,,,,,
691,1688,Target Store T-2180,1447 E 7th St,MONTICELLO,55362,WRIGHT,,,,,,,,,,,,,,,,
692,1618,Target Store T-2189,8900 Hwy 7,SAINT LOUIS PARK,55426,HENNEPIN,,,,,,,,,,,,,,,,
693,1773,Target Store T-2193,15300 Grove Circle N,MAPLE GROVE,55369,HENNEPIN,,,,,,,,,,,,,,,,
694,1621,TARGET STORE T-2200,755 53rd Ave NE,FRIDLEY,55421,ANOKA,,,,,,,,,,,,,,,,
695,7854,TARGET STORE T-2223,300 Clydesdale Trl,MEDINA,55340,HENNEPIN,,,,,,,,,,,,,,,,
696,1737,Target Store T-2229,1300 University Ave,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
697,1771,Target Store T-2300,6445 Richfield Pkwy,RICHFIELD,55423,HENNEPIN,,,,,,,,,,,,,,,,
698,1774,Target Store T-2313,7000 York Ave S,EDINA,55435,HENNEPIN,,,,,,,,,,,,,,,,
699,1768,Target Store T-2321,4611 Maine Ave SE,ROCHESTER,55904,OLMSTED,,,,,,,,,,,,,,,,
700,1772,Target Store T-2340,810 County Rd 42 W,BURNSVILLE,55337,DAKOTA,,,,,,,,,,,,,,,,
701,1802,Target Store T-2390,15560 Pilot Knob Rd,APPLE VALLEY,55124,DAKOTA,,,,,,,,,,,,,,,,
702,7895,TARGET STORE T-2406,449 COMMERCE DR,WOODBURY,55125,WASHINGTON,,,,,,,,,,,,,,,,
703,7862,TARGET STORE T-2449,875 E MAIN ST,WACONIA,55387,CARVER,,,,,,,,,,,,,,,,
704,1986,Target Store T-2456,15800 87th St NE,OTSEGO,55330,WRIGHT,,,,,,,,,,,,,,,,
705,8257,Target Store T-2519,7841 Amana Trl,INVER GROVE HEIGHTS,55077,DAKOTA,,,,,,,,,,,,,,,,
706,8628,Tawakal Halal,120 W Lake St,MINNEAPOLIS,55408,HENNEPIN,,,,,,,,,,,,,,,,
707,8773,Tawakal Halal Market,12605 Nicollet Ave S,BURNSVILLE,55337,DAKOTA,,,,,,,,,,,,,,,,
708,8992,TC's Foods,112 E. Main Street,REMER,56672,CASS,,,,,,,,,,,,,,,,
709,681,TEAL'S MARKET,"970 DIEKMANN DR, SUITE 1",PAYNESVILLE,56362,STEARNS,,,,,,,,,,,,,,,,
710,8519,Teal's Market - Albany,122 8th St,ALBANY,56307,STEARNS,,,,,,,,,,,,,,,,
711,5123,TEAL'S MARKET-CASS LAKE,604 LYLE CHISHOLM DR NW,CASS LAKE,56633,CASS,,,,,,,,,,,,,,,,
712,1736,TEAL'S MARKET - COLD SPRING,"201 2nd Ave S, Suite 100",COLD SPRING,56320,STEARNS,,,,,,,,,,,,,,,,
713,1921,TEAL'S MARKET ISLE,365 W MAIN ST,ISLE,56342,MILLE LACS,,,,,,,,,,,,,,,,
714,1368,TEAL'S MARKET MILACA,235 2ND AVE SW,MILACA,56353,MILLE LACS,,,,,,,,,,,,,,,,
715,8248,Teal's Market - Spicer,301 Hwy 23 Suite #3,SPICER,56288,KANDIYOHI,,,,,,,,,,,,,,,,
716,1743,TERSTEEG'S HOLIDAY MARKET,1111 E BRIDGE ST,REDWOOD FALLS,56283,REDWOOD,,,,,,,,,,,,,,,,
717,8161,The Grocery Store,810 Hwy 73,FLOODWOOD,55736,SAINT LOUIS,,,,,,,,,,,,,,,,
718,8383,The Kosher Spot,4214 Minnetonka Blvd,SAINT LOUIS PARK,55416,HENNEPIN,,,,,,,,,,,,,,,,
719,7677,THE MARKETPLACE,660 ELM ST E,ANNANDALE,55302,WRIGHT,,,,,,,,,,,,,,,,
720,1697,THE MARKETPLACE,900 CENTRAL AVE E,SAINT MICHAEL,55376,WRIGHT,,,,,,,,,,,,,,,,
721,6713,THE MARKETPLACE,310 COKATO ST W,COKATO,55321,WRIGHT,,,,,,,,,,,,,,,,
722,1202,TIGER SUPERMARKET,893 RICE ST,SAINT PAUL,55117,RAMSEY,,,,,,,,,,,,,,,,
723,185,TIM'S FOOD PRIDE,873 6TH ST,DAWSON,56232,LAC QUI PARLE,,,,,,,,,,,,,,,,
724,7414,TIM & TOM'S SPEEDY MARKET,2310 COMO AVE,SAINT PAUL,55108,RAMSEY,,,,,,,,,,,,,,,,
725,8197,Tofte General Store,7125 Hwy 61,TOFTE,55615,COOK,,,,,,,,,,,,,,,,
726,7231,TOM'S MARKET,111 E 6TH ST,STARBUCK,56381,POPE,,,,,,,,,,,,,,,,
727,6162,TOM'S MARKET,19 W MINNESOTA AVE,GLENWOOD,56334,POPE,,,,,,,,,,,,,,,,
728,1597,Tom's Superette ,2402 E 38th St,MINNEAPOLIS,55406,HENNEPIN,,,,,,,,,,,,,,,,
729,294,Toni's Market Inc,3500 Chicago Ave S,MINNEAPOLIS,55407,HENNEPIN,,,,,,,,,,,,,,,,
730,8968,Tony's Supervalu,1515 Hartford St.,HAWLEY,56549,CLAY,,,,,,,,,,,,,,,,
731,8367,Tower Foods Mini Market,1247 St Anthony Ave,SAINT PAUL,55104,RAMSEY,,,,,,,,,,,,,,,,
732,7877,TOWFIQ GROCERY,519 UNIVERSITY AVE W,SAINT PAUL,55103,RAMSEY,,,,,,,,,,,,,,,,
733,8679,Town Center Super Valu,500 Hwy 4 S,TRIMONT,56176,MARTIN,,,,,,,,,,,,,,,,
734,1026,TRACY FOOD PRIDE,1105 MORGAN ST,TRACY,56175,LYON,,,,,,,,,,,,,,,,
735,8868,Twins Market & Meat,1055 4th St E ,SAINT PAUL,55106,RAMSEY,,,,,,,,,,,,,,,,
736,8978,Ukura's Big Dollar,41561 State Hwy 65,MCGREGOR,55760,AITKIN,,,,,,,,,,,,,,,,
737,8898,University Halal Meat Market,1900 University Ave NE,MINNEAPOLIS,55418,HENNEPIN,,,,,,,,,,,,,,,,
738,8793,Value Foods African Market,7609 Welcome Ave N,BROOKLYN PARK,55443,HENNEPIN,,,,,,,,,,,,,,,,
739,8804,Value Foods African Market,6820 Humboldt Ave N,BROOKLYN CENTER,55430,HENNEPIN,,,,,,,,,,,,,,,,
740,7604,VANDAL'S FAMILY MARKET,237 HWY AVE S,BLOOMING PRAIRIE,55917,STEELE,,,,,,,,,,,,,,,,
741,8997,Viengchan Oriental Market LLC,3050 Brookdale Drive,BROOKLYN PARK,55444,HENNEPIN,,,,,,,,,,,,,,,,
742,2039,VILLAGE ONE STOP,143 Clark Ave S,KELLIHER,56650,BELTRAMI,,,,,,,,,,,,,,,,
743,1184,VINAI MARKET,6215 BROOKLYN BLVD,BROOKLYN CENTER,55429,HENNEPIN,,,,,,,,,,,,,,,,
744,8163,Wadajir Grocery,525 Cedar Ave S,MINNEAPOLIS,55454,HENNEPIN,,,,,,,,,,,,,,,,
745,6735,WAGAR'S GROCERY & FUEL,422 MAIN ST,HENDERSON,56044,SIBLEY,,,,,,,,,,,,,,,,
746,8778,Wagner Foods,120 Broadway Ave S,NEW RICHLAND,56072,WASECA,,,,,,,,,,,,,,,,
747,2058,WALLY'S FOOD MARKET,1840 PENN AVE N,MINNEAPOLIS,55411,HENNEPIN,,,,,,,,,,,,,,,,
748,1615,Walmart ,1550 Blake Ave,ALBERT LEA,56007,FREEBORN,,,,,,,,,,,,,,,,
749,1486,Walmart ,2103 State St N,WASECA,56093,WASECA,,,,,,,,,,,,,,,,
750,1744,Walmart ,700 19th Ave SE,WILLMAR,56201,KANDIYOHI,,,,,,,,,,,,,,,,
751,1692,Walmart ,1752 N Frontage Rd,HASTINGS,55033,DAKOTA,,,,,,,,,,,,,,,,
752,1071,Walmart ,1881 Madison Ave,MANKATO,56001,BLUE EARTH,,,,,,,,,,,,,,,,
753,8525,WALMART ,13020 Riverdale Dr NW,COON RAPIDS,55448,ANOKA,,,,,,,,,,,,,,,,
754,1289,Walmart ,1315 Hwy 25 N,BUFFALO,55313,WRIGHT,,,,,,,,,,,,,,,,
755,1834,Walmart ,100 SE 29th St,GRAND RAPIDS,55744,ITASCA,,,,,,,,,,,,,,,,
756,1805,WALMART ,415 34TH ST N,DILWORTH,56529,CLAY,,,,,,,,,,,,,,,,
757,1511,Walmart ,4611 Hwy 29 S,ALEXANDRIA,56308,DOUGLAS,,,,,,,,,,,,,,,,
758,7818,WALMART ,21 COUNTY RD 120,SAINT CLOUD,56303,STEARNS,,,,,,,,,,,,,,,,
759,1720,Walmart ,15091 18th St NE,LITTLE FALLS,56345,MORRISON,,,,,,,,,,,,,,,,
760,1339,Walmart ,7295 Glory Rd,BAXTER,56425,CROW WING,,,,,,,,,,,,,,,,
761,1699,Walmart ,150 Western Ave,FARIBAULT,55021,RICE,,,,,,,,,,,,,,,,
762,2188,WALMART ,3300 HWY 210 W,FERGUS FALLS,56537,OTTER TAIL,,,,,,,,,,,,,,,,
763,1373,WALMART ,1221 E MAIN ST,MARSHALL,56258,LYON,,,,,,,,,,,,,,,,
764,1954,WALMART ,1300 MN-15,HUTCHINSON,55350,MCLEOD,,,,,,,,,,,,,,,,
765,8009,WALMART ,4740 MALL DR,HERMANTOWN,55811,SAINT LOUIS,,,,,,,,,,,,,,,,
766,7839,WALMART ,12195 SINGLETREE LN,EDEN PRAIRIE,55344,HENNEPIN,,,,,,,,,,,,,,,,
767,1735,WALMART ,3001 E HWY 7,MONTEVIDEO,56265,CHIPPEWA,,,,,,,,,,,,,,,,
768,1694,Walmart ,5815 Norell Ave,STILLWATER,55082,WASHINGTON,,,,,,,,,,,,,,,,
769,1869,Walmart ,8000 Lakeland Ave,BROOKLYN PARK,55445,HENNEPIN,,,,,,,,,,,,,,,,
770,8192,Walmart ,1410 E Bridge St,REDWOOD FALLS,56283,REDWOOD,,,,,,,,,,,,,,,,
771,1146,Walmart ,1308 HWY 33 S,CLOQUET,55720,CARLTON,,,,,,,,,,,,,,,,
772,8017,WALMART ,8450 UNIVERSITY AVE NE,FRIDLEY,55432,ANOKA,,,,,,,,,,,,,,,,
773,645,WALMART ,3400 55TH ST NW,ROCHESTER,55901,OLMSTED,,,,,,,,,,,,,,,,
774,8369,WALMART ,1851 Bunker Lake Blvd NW,ANDOVER,55304,ANOKA,,,,,,,,,,,,,,,,
775,8014,WALMART ,850 E COUNTY RD E,VADNAIS HEIGHTS,55127,RAMSEY,,,,,,,,,,,,,,,,
776,2041,Walmart ,715 E 78th St,BLOOMINGTON,55420,HENNEPIN,,,,,,,,,,,,,,,,
777,2180,Walmart ,200 12th St SW,FOREST LAKE,55025,WASHINGTON,,,,,,,,,,,,,,,,
778,791,Walmart ,2101 2ND AVE SE,CAMBRIDGE,55008,ISANTI,,,,,,,,,,,,,,,,
779,1572,WALMART ,950 11TH ST SW,PINE CITY,55063,PINE,,,,,,,,,,,,,,,,
780,8401,Walmart ,9300 E Point Douglas Rd S,COTTAGE GROVE,55016,WASHINGTON,,,,,,,,,,,,,,,,
781,7819,WALMART ,7835 150TH ST W,APPLE VALLEY,55124,DAKOTA,,,,,,,,,,,,,,,,
782,8018,WALMART ,10240 HUDSON RD,WOODBURY,55129,WASHINGTON,,,,,,,,,,,,,,,,
783,1513,WALMART ,25 25TH ST SE,ROCHESTER,55904,OLMSTED,,,,,,,,,,,,,,,,
784,240,WALMART ,1055 RYAN'S RD,WORTHINGTON,56187,NOBLES,,,,,,,,,,,,,,,,
785,1460,WALMART ,9451 DUNKIRK LN N,MAPLE GROVE,55311,HENNEPIN,,,,,,,,,,,,,,,,
786,375,WALMART ,12080 HWY 169 W,HIBBING,55735,SAINT LOUIS,,,,,,,,,,,,,,,,
787,376,WALMART ,1583 Hwy 10 W,DETROIT LAKES,56501,BECKER,,,,,,,,,,,,,,,,
788,8190,Walmart ,3601 2ND ST S,SAINT CLOUD,56301,STEARNS,,,,,,,,,,,,,,,,
789,8214,Walmart ,300 21st Ave N,PRINCETON,55371,MILLE LACS,,,,,,,,,,,,,,,,
790,1459,Walmart ,18185 Zane St NW,ELK RIVER,55330,SHERBURNE,,,,,,,,,,,,,,,,
791,2190,Walmart ,2025 Paul Bunyan Dr NW,BEMIDJI,56601,BELTRAMI,,,,,,,,,,,,,,,,
792,8020,WALMART ,1644 ROBERT ST S,SAINT PAUL,55118,DAKOTA,,,,,,,,,,,,,,,,
793,8404,Walmart ,1960 Twin Lakes Pkwy,ROSEVILLE,55113,RAMSEY,,,,,,,,,,,,,,,,
794,8634,WALMART ,4369 Ball Rd NE,BLAINE,55014,ANOKA,,,,,,,,,,,,,,,,
795,1447,WALMART ,8101 OLD CARRIAGE CT,SHAKOPEE,55379,SCOTT,,,,,,,,,,,,,,,,
796,1050,Walmart ,295 Tyler Rd S,RED WING,55066,GOODHUE,,,,,,,,,,,,,,,,
